alert_id,alert_type,location,station_id,district,latitude,longitude,forecast_horizon,risk_score,risk_tier,alert_severity,susceptibility,rainfall_trigger_index,forecast_rainfall_mm,timestamp,status,risk_mode,disclaimer
ALT-GRID-02170,REGIONAL_GRID_CELL,"Cell COARSE_C09655 (27.228N, 88.586E)",COARSE_C09655,East Sikkim,27.228,88.586,+24h,0.7027,High,HIGH,0.9897,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02171,REGIONAL_GRID_CELL,"Cell COARSE_C09656 (27.228N, 88.587E)",COARSE_C09656,East Sikkim,27.228,88.587,+24h,0.6572,High,HIGH,0.9118,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02172,REGIONAL_GRID_CELL,"Cell COARSE_C09657 (27.228N, 88.588E)",COARSE_C09657,East Sikkim,27.228,88.588,+24h,0.7026,High,HIGH,0.9896,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02173,REGIONAL_GRID_CELL,"Cell COARSE_C09658 (27.228N, 88.589E)",COARSE_C09658,East Sikkim,27.228,88.589,+24h,0.6241,High,HIGH,0.855,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02174,REGIONAL_GRID_CELL,"Cell COARSE_C09661 (27.228N, 88.592E)",COARSE_C09661,East Sikkim,27.228,88.592,+24h,0.7046,High,HIGH,0.993,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02175,REGIONAL_GRID_CELL,"Cell COARSE_C09695 (27.228N, 88.626E)",COARSE_C09695,East Sikkim,27.228,88.626,+24h,0.6608,High,HIGH,0.9332,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02176,REGIONAL_GRID_CELL,"Cell COARSE_C09698 (27.228N, 88.629E)",COARSE_C09698,East Sikkim,27.228,88.629,+24h,0.6459,High,HIGH,0.9075,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02177,REGIONAL_GRID_CELL,"Cell COARSE_C09713 (27.228N, 88.644E)",COARSE_C09713,East Sikkim,27.228,88.644,+24h,0.5773,High,HIGH,0.7892,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02178,REGIONAL_GRID_CELL,"Cell COARSE_C09719 (27.228N, 88.650E)",COARSE_C09719,East Sikkim,27.228,88.65,+24h,0.5533,High,HIGH,0.7478,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02179,REGIONAL_GRID_CELL,"Cell COARSE_C09812 (27.228N, 88.743E)",COARSE_C09812,East Sikkim,27.228,88.743,+24h,0.5536,High,HIGH,0.9978,0.1095,0.0,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02180,REGIONAL_GRID_CELL,"Cell COARSE_C09854 (27.229N, 88.584E)",COARSE_C09854,East Sikkim,27.229,88.584,+24h,0.6244,High,HIGH,0.8555,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02181,REGIONAL_GRID_CELL,"Cell COARSE_C09855 (27.229N, 88.585E)",COARSE_C09855,East Sikkim,27.229,88.585,+24h,0.6724,High,HIGH,0.9379,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02182,REGIONAL_GRID_CELL,"Cell COARSE_C09856 (27.229N, 88.586E)",COARSE_C09856,East Sikkim,27.229,88.586,+24h,0.7031,High,HIGH,0.9905,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02183,REGIONAL_GRID_CELL,"Cell COARSE_C09857 (27.229N, 88.587E)",COARSE_C09857,East Sikkim,27.229,88.587,+24h,0.6321,High,HIGH,0.8687,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02184,REGIONAL_GRID_CELL,"Cell COARSE_C09858 (27.229N, 88.588E)",COARSE_C09858,East Sikkim,27.229,88.588,+24h,0.6997,High,HIGH,0.9846,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02185,REGIONAL_GRID_CELL,"Cell COARSE_C09887 (27.229N, 88.617E)",COARSE_C09887,East Sikkim,27.229,88.617,+24h,0.639,High,HIGH,0.8956,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02186,REGIONAL_GRID_CELL,"Cell COARSE_C09920 (27.229N, 88.650E)",COARSE_C09920,East Sikkim,27.229,88.65,+24h,0.5605,High,HIGH,0.7603,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02187,REGIONAL_GRID_CELL,"Cell COARSE_C10056 (27.230N, 88.585E)",COARSE_C10056,East Sikkim,27.23,88.585,+24h,0.6346,High,HIGH,0.873,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02188,REGIONAL_GRID_CELL,"Cell COARSE_C10057 (27.230N, 88.586E)",COARSE_C10057,East Sikkim,27.23,88.586,+24h,0.6265,High,HIGH,0.8591,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02189,REGIONAL_GRID_CELL,"Cell COARSE_C10058 (27.230N, 88.587E)",COARSE_C10058,East Sikkim,27.23,88.587,+24h,0.66,High,HIGH,0.9165,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02190,REGIONAL_GRID_CELL,"Cell COARSE_C10059 (27.230N, 88.588E)",COARSE_C10059,East Sikkim,27.23,88.588,+24h,0.606,High,HIGH,0.8241,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02191,REGIONAL_GRID_CELL,"Cell COARSE_C10060 (27.230N, 88.589E)",COARSE_C10060,East Sikkim,27.23,88.589,+24h,0.7014,High,HIGH,0.9875,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02192,REGIONAL_GRID_CELL,"Cell COARSE_C10067 (27.230N, 88.596E)",COARSE_C10067,East Sikkim,27.23,88.596,+24h,0.7043,High,HIGH,0.9925,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02193,REGIONAL_GRID_CELL,"Cell COARSE_C10068 (27.230N, 88.597E)",COARSE_C10068,East Sikkim,27.23,88.597,+24h,0.6462,High,HIGH,0.8929,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02194,REGIONAL_GRID_CELL,"Cell COARSE_C10069 (27.230N, 88.598E)",COARSE_C10069,East Sikkim,27.23,88.598,+24h,0.6476,High,HIGH,0.8953,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02195,REGIONAL_GRID_CELL,"Cell COARSE_C10095 (27.230N, 88.624E)",COARSE_C10095,East Sikkim,27.23,88.624,+24h,0.5539,High,HIGH,0.7488,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02196,REGIONAL_GRID_CELL,"Cell COARSE_C10108 (27.230N, 88.637E)",COARSE_C10108,East Sikkim,27.23,88.637,+24h,0.6637,High,HIGH,0.9383,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02197,REGIONAL_GRID_CELL,"Cell COARSE_C10114 (27.230N, 88.643E)",COARSE_C10114,East Sikkim,27.23,88.643,+24h,0.5565,High,HIGH,0.7534,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02198,REGIONAL_GRID_CELL,"Cell COARSE_C10115 (27.230N, 88.644E)",COARSE_C10115,East Sikkim,27.23,88.644,+24h,0.5696,High,HIGH,0.776,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02199,REGIONAL_GRID_CELL,"Cell COARSE_C10117 (27.230N, 88.646E)",COARSE_C10117,East Sikkim,27.23,88.646,+24h,0.5531,High,HIGH,0.7475,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02200,REGIONAL_GRID_CELL,"Cell COARSE_C10118 (27.230N, 88.647E)",COARSE_C10118,East Sikkim,27.23,88.647,+24h,0.5819,High,HIGH,0.7971,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02201,REGIONAL_GRID_CELL,"Cell COARSE_C10119 (27.230N, 88.648E)",COARSE_C10119,East Sikkim,27.23,88.648,+24h,0.5506,High,HIGH,0.7431,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02202,REGIONAL_GRID_CELL,"Cell COARSE_C10120 (27.230N, 88.649E)",COARSE_C10120,East Sikkim,27.23,88.649,+24h,0.564,High,HIGH,0.7663,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02203,REGIONAL_GRID_CELL,"Cell COARSE_C10258 (27.231N, 88.586E)",COARSE_C10258,East Sikkim,27.231,88.586,+24h,0.635,High,HIGH,0.8738,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02204,REGIONAL_GRID_CELL,"Cell COARSE_C10259 (27.231N, 88.587E)",COARSE_C10259,East Sikkim,27.231,88.587,+24h,0.6237,High,HIGH,0.8544,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02205,REGIONAL_GRID_CELL,"Cell COARSE_C10260 (27.231N, 88.588E)",COARSE_C10260,East Sikkim,27.231,88.588,+24h,0.6061,High,HIGH,0.8242,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02206,REGIONAL_GRID_CELL,"Cell COARSE_C10269 (27.231N, 88.597E)",COARSE_C10269,East Sikkim,27.231,88.597,+24h,0.6359,High,HIGH,0.8753,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02207,REGIONAL_GRID_CELL,"Cell COARSE_C10314 (27.231N, 88.642E)",COARSE_C10314,East Sikkim,27.231,88.642,+24h,0.5687,High,HIGH,0.7744,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02208,REGIONAL_GRID_CELL,"Cell COARSE_C10315 (27.231N, 88.643E)",COARSE_C10315,East Sikkim,27.231,88.643,+24h,0.579,High,HIGH,0.7922,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02209,REGIONAL_GRID_CELL,"Cell COARSE_C10316 (27.231N, 88.644E)",COARSE_C10316,East Sikkim,27.231,88.644,+24h,0.573,High,HIGH,0.7817,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02210,REGIONAL_GRID_CELL,"Cell COARSE_C10317 (27.231N, 88.645E)",COARSE_C10317,East Sikkim,27.231,88.645,+24h,0.5749,High,HIGH,0.7851,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02211,REGIONAL_GRID_CELL,"Cell COARSE_C10318 (27.231N, 88.646E)",COARSE_C10318,East Sikkim,27.231,88.646,+24h,0.5558,High,HIGH,0.7521,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02212,REGIONAL_GRID_CELL,"Cell COARSE_C10435 (27.231N, 88.763E)",COARSE_C10435,East Sikkim,27.231,88.763,+24h,0.552,High,HIGH,0.9962,0.108,0.0,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02213,REGIONAL_GRID_CELL,"Cell COARSE_C10461 (27.232N, 88.588E)",COARSE_C10461,East Sikkim,27.232,88.588,+24h,0.7008,High,HIGH,0.9865,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02214,REGIONAL_GRID_CELL,"Cell COARSE_C10462 (27.232N, 88.589E)",COARSE_C10462,East Sikkim,27.232,88.589,+24h,0.613,High,HIGH,0.836,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02215,REGIONAL_GRID_CELL,"Cell COARSE_C10491 (27.232N, 88.618E)",COARSE_C10491,East Sikkim,27.232,88.618,+24h,0.626,High,HIGH,0.8732,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02216,REGIONAL_GRID_CELL,"Cell COARSE_C10493 (27.232N, 88.620E)",COARSE_C10493,East Sikkim,27.232,88.62,+24h,0.6272,High,HIGH,0.8753,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02217,REGIONAL_GRID_CELL,"Cell COARSE_C10513 (27.232N, 88.640E)",COARSE_C10513,East Sikkim,27.232,88.64,+24h,0.5853,High,HIGH,0.803,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02218,REGIONAL_GRID_CELL,"Cell COARSE_C10514 (27.232N, 88.641E)",COARSE_C10514,East Sikkim,27.232,88.641,+24h,0.5911,High,HIGH,0.813,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02219,REGIONAL_GRID_CELL,"Cell COARSE_C10515 (27.232N, 88.642E)",COARSE_C10515,East Sikkim,27.232,88.642,+24h,0.5885,High,HIGH,0.8085,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02220,REGIONAL_GRID_CELL,"Cell COARSE_C10516 (27.232N, 88.643E)",COARSE_C10516,East Sikkim,27.232,88.643,+24h,0.5933,High,HIGH,0.8168,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02221,REGIONAL_GRID_CELL,"Cell COARSE_C10517 (27.232N, 88.644E)",COARSE_C10517,East Sikkim,27.232,88.644,+24h,0.5589,High,HIGH,0.7575,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02222,REGIONAL_GRID_CELL,"Cell COARSE_C10518 (27.232N, 88.645E)",COARSE_C10518,East Sikkim,27.232,88.645,+24h,0.574,High,HIGH,0.7835,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02223,REGIONAL_GRID_CELL,"Cell COARSE_C10520 (27.232N, 88.647E)",COARSE_C10520,East Sikkim,27.232,88.647,+24h,0.5535,High,HIGH,0.7481,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02224,REGIONAL_GRID_CELL,"Cell COARSE_C10521 (27.232N, 88.648E)",COARSE_C10521,East Sikkim,27.232,88.648,+24h,0.5732,High,HIGH,0.7821,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02225,REGIONAL_GRID_CELL,"Cell COARSE_C10522 (27.232N, 88.649E)",COARSE_C10522,East Sikkim,27.232,88.649,+24h,0.5792,High,HIGH,0.7924,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02226,REGIONAL_GRID_CELL,"Cell COARSE_C10523 (27.232N, 88.650E)",COARSE_C10523,East Sikkim,27.232,88.65,+24h,0.5683,High,HIGH,0.7736,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02227,REGIONAL_GRID_CELL,"Cell COARSE_C10662 (27.233N, 88.588E)",COARSE_C10662,East Sikkim,27.233,88.588,+24h,0.7008,High,HIGH,0.9865,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02228,REGIONAL_GRID_CELL,"Cell COARSE_C10663 (27.233N, 88.589E)",COARSE_C10663,East Sikkim,27.233,88.589,+24h,0.7024,High,HIGH,0.9893,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02229,REGIONAL_GRID_CELL,"Cell COARSE_C10691 (27.233N, 88.617E)",COARSE_C10691,East Sikkim,27.233,88.617,+24h,0.6494,High,HIGH,0.9135,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02230,REGIONAL_GRID_CELL,"Cell COARSE_C10713 (27.233N, 88.639E)",COARSE_C10713,East Sikkim,27.233,88.639,+24h,0.5592,High,HIGH,0.7579,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02231,REGIONAL_GRID_CELL,"Cell COARSE_C10859 (27.234N, 88.584E)",COARSE_C10859,East Sikkim,27.234,88.584,+24h,0.5753,High,HIGH,0.7714,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02232,REGIONAL_GRID_CELL,"Cell COARSE_C10860 (27.234N, 88.585E)",COARSE_C10860,East Sikkim,27.234,88.585,+24h,0.5696,High,HIGH,0.7617,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02233,REGIONAL_GRID_CELL,"Cell COARSE_C10864 (27.234N, 88.589E)",COARSE_C10864,East Sikkim,27.234,88.589,+24h,0.7019,High,HIGH,0.9884,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02234,REGIONAL_GRID_CELL,"Cell COARSE_C10865 (27.234N, 88.590E)",COARSE_C10865,East Sikkim,27.234,88.59,+24h,0.6078,High,HIGH,0.8271,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02235,REGIONAL_GRID_CELL,"Cell COARSE_C10872 (27.234N, 88.597E)",COARSE_C10872,East Sikkim,27.234,88.597,+24h,0.6229,High,HIGH,0.8529,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02236,REGIONAL_GRID_CELL,"Cell COARSE_C10883 (27.234N, 88.608E)",COARSE_C10883,East Sikkim,27.234,88.608,+24h,0.6339,High,HIGH,0.8869,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02237,REGIONAL_GRID_CELL,"Cell COARSE_C10884 (27.234N, 88.609E)",COARSE_C10884,East Sikkim,27.234,88.609,+24h,0.6353,High,HIGH,0.8892,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02238,REGIONAL_GRID_CELL,"Cell COARSE_C11065 (27.235N, 88.589E)",COARSE_C11065,East Sikkim,27.235,88.589,+24h,0.7034,High,HIGH,0.9909,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02239,REGIONAL_GRID_CELL,"Cell COARSE_C11066 (27.235N, 88.590E)",COARSE_C11066,East Sikkim,27.235,88.59,+24h,0.7012,High,HIGH,0.9872,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02240,REGIONAL_GRID_CELL,"Cell COARSE_C11067 (27.235N, 88.591E)",COARSE_C11067,East Sikkim,27.235,88.591,+24h,0.6121,High,HIGH,0.8344,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02241,REGIONAL_GRID_CELL,"Cell COARSE_C11068 (27.235N, 88.592E)",COARSE_C11068,East Sikkim,27.235,88.592,+24h,0.5895,High,HIGH,0.7958,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02242,REGIONAL_GRID_CELL,"Cell COARSE_C11069 (27.235N, 88.593E)",COARSE_C11069,East Sikkim,27.235,88.593,+24h,0.6003,High,HIGH,0.8143,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02243,REGIONAL_GRID_CELL,"Cell COARSE_C11118 (27.235N, 88.642E)",COARSE_C11118,East Sikkim,27.235,88.642,+24h,0.5509,High,HIGH,0.7437,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02244,REGIONAL_GRID_CELL,"Cell COARSE_C11120 (27.235N, 88.644E)",COARSE_C11120,East Sikkim,27.235,88.644,+24h,0.5927,High,HIGH,0.8158,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02245,REGIONAL_GRID_CELL,"Cell COARSE_C11163 (27.235N, 88.687E)",COARSE_C11163,East Sikkim,27.235,88.687,+24h,0.5503,High,HIGH,0.992,0.109,0.0,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02246,REGIONAL_GRID_CELL,"Cell COARSE_C11266 (27.236N, 88.589E)",COARSE_C11266,East Sikkim,27.236,88.589,+24h,0.7036,High,HIGH,0.9913,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02247,REGIONAL_GRID_CELL,"Cell COARSE_C11267 (27.236N, 88.590E)",COARSE_C11267,East Sikkim,27.236,88.59,+24h,0.7017,High,HIGH,0.988,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02248,REGIONAL_GRID_CELL,"Cell COARSE_C11268 (27.236N, 88.591E)",COARSE_C11268,East Sikkim,27.236,88.591,+24h,0.5988,High,HIGH,0.8117,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02249,REGIONAL_GRID_CELL,"Cell COARSE_C11270 (27.236N, 88.593E)",COARSE_C11270,East Sikkim,27.236,88.593,+24h,0.7004,High,HIGH,0.9858,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02250,REGIONAL_GRID_CELL,"Cell COARSE_C11292 (27.236N, 88.615E)",COARSE_C11292,East Sikkim,27.236,88.615,+24h,0.6508,High,HIGH,0.9159,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02251,REGIONAL_GRID_CELL,"Cell COARSE_C11294 (27.236N, 88.617E)",COARSE_C11294,East Sikkim,27.236,88.617,+24h,0.6475,High,HIGH,0.9102,0.399,27.5,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02252,REGIONAL_GRID_CELL,"Cell COARSE_C11468 (27.237N, 88.590E)",COARSE_C11468,East Sikkim,27.237,88.59,+24h,0.7033,High,HIGH,0.9908,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02253,REGIONAL_GRID_CELL,"Cell COARSE_C11469 (27.237N, 88.591E)",COARSE_C11469,East Sikkim,27.237,88.591,+24h,0.7035,High,HIGH,0.9912,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02254,REGIONAL_GRID_CELL,"Cell COARSE_C11471 (27.237N, 88.593E)",COARSE_C11471,East Sikkim,27.237,88.593,+24h,0.703,High,HIGH,0.9902,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02255,REGIONAL_GRID_CELL,"Cell COARSE_C11473 (27.237N, 88.595E)",COARSE_C11473,East Sikkim,27.237,88.595,+24h,0.6262,High,HIGH,0.8587,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02256,REGIONAL_GRID_CELL,"Cell COARSE_C11669 (27.238N, 88.590E)",COARSE_C11669,East Sikkim,27.238,88.59,+24h,0.6226,High,HIGH,0.8524,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02257,REGIONAL_GRID_CELL,"Cell COARSE_C11670 (27.238N, 88.591E)",COARSE_C11670,East Sikkim,27.238,88.591,+24h,0.7033,High,HIGH,0.9907,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02258,REGIONAL_GRID_CELL,"Cell COARSE_C11671 (27.238N, 88.592E)",COARSE_C11671,East Sikkim,27.238,88.592,+24h,0.7019,High,HIGH,0.9883,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
ALT-GRID-02259,REGIONAL_GRID_CELL,"Cell COARSE_C11672 (27.238N, 88.593E)",COARSE_C11672,East Sikkim,27.238,88.593,+24h,0.7037,High,HIGH,0.9915,0.4174,28.7,2026-09-08T18:05:43Z,ACTIVE,forecast_composite,SIMULATED / PROTOTYPE ALERT
